coin,trade_idx,clip_seq,net_bp
TRX,15,0,68.6594
TRX,15,1,-477.4449
TRX,15,2,302.4864
TRX,15,3,211.7721
TRX,15,4,-758.0840
TRX,15,5,-758.0840
TRX,16,0,77.9405
TRX,16,1,-147.2376
TRX,16,2,-278.8195
TRX,16,3,1327.3684
TRX,16,4,1217.3096
TRX,16,5,94.0873
TRX,16,6,-31.4600
TRX,16,7,-31.4600
TRX,16,8,-214.3583
TRX,16,9,-214.3583
TRX,16,10,-104.9775
TRX,16,11,-104.9775
TRX,16,12,803.5864
TRX,16,13,803.5864
TRX,16,14,-522.7122
TRX,16,15,403.5072
TRX,16,16,403.5072
TRX,16,17,403.5072
TRX,16,18,403.5072
TRX,16,19,493.7945
TRX,16,20,493.7945
TRX,16,21,493.7945
TRX,16,22,493.7945
TRX,16,23,823.3822
TRX,17,0,279.7746
TRX,17,1,-360.2154
TRX,17,2,560.0150
TRX,17,3,-1326.4410
TRX,17,4,-1556.7135
TRX,18,0,58.2436
TRX,18,1,-278.0368
TRX,18,2,394.5743
TRX,18,3,-521.7381
TRX,18,4,-828.4772
TRX,19,0,2262.7804
TRX,19,1,1464.9921
TRX,19,2,-234.5603
TRX,19,3,127.9100
TRX,19,4,832.8198
TRX,19,5,-441.6793
TRX,19,6,-866.6413
TRX,20,0,564.1857
TRX,20,1,564.1857
TRX,20,2,1416.9501
TRX,20,3,2301.1299
TRX,20,4,2301.1299
TRX,20,5,644.1366
TRX,20,6,-695.7164
TRX,21,0,-762.9589
TRX,21,1,-762.9589
TRX,22,0,260.0639
TRX,22,1,-334.1484
TRX,22,2,-281.9642
TRX,22,3,589.2618
TRX,22,4,-336.4417
TRX,22,5,-60.9383
TRX,22,6,735.1679
TRX,22,7,67.3935
TRX,22,8,67.3935
TRX,22,9,671.2122
TRX,22,10,-187.1400
TRX,22,11,-355.5215
TRX,22,12,-355.5215
TRX,22,13,-355.5215
TRX,22,14,-587.8858
TRX,22,15,79.7354
TRX,22,16,79.7354
TRX,22,17,79.7354
TRX,22,18,1005.4416
TRX,22,19,-132.9235
TRX,22,20,-132.9235
TRX,22,21,-132.9235
TRX,22,22,32.9931
TRX,22,23,-409.7925
TRX,22,24,-409.7925
TRX,22,25,-409.7925
TRX,22,26,-409.7925
TRX,22,27,-30.1771
TRX,23,0,251.0552
TRX,23,1,1113.1156
TRX,23,2,2046.2579
TRX,23,3,1727.8270
TRX,23,4,-213.5429
TRX,23,5,-213.5429
TRX,23,6,619.0977
TRX,23,7,-82.5772
TRX,23,8,-82.5772
TRX,23,9,-82.5772
TRX,23,10,738.6022
TRX,23,11,-550.7640
TRX,24,0,-989.3837
TRX,24,1,-989.3837
TRX,25,0,-816.6428
TRX,25,1,-816.6428
TRX,26,0,273.2384
TRX,26,1,-120.9317
TRX,26,2,1020.5694
TRX,26,3,706.0407
TRX,26,4,300.4581
TRX,26,5,300.4581
TRX,26,6,900.5776
TRX,26,7,900.5776
TRX,26,8,94.5364
TRX,27,0,503.9408
TRX,27,1,-157.9071
TRX,27,2,116.6257
TRX,27,3,-103.1928
TRX,27,4,887.6295
TRX,27,5,-352.7712
TRX,27,6,-897.7990
TRX,27,7,-1337.3110
TRX,28,0,203.0672
TRX,28,1,-1263.3460
TRX,28,2,-1454.4161
TRX,29,0,334.9004
TRX,29,1,-347.6003
TRX,29,2,-679.1089
TRX,30,0,93.5897
TRX,30,1,-147.4806
TRX,30,2,17.8096
TRX,30,3,-228.1494
TRX,30,4,438.4645
TRX,30,5,321.0014
TRX,30,6,-104.8279
TRX,30,7,-104.8279
TRX,30,8,562.3083
TRX,30,9,-85.4387
TRX,30,10,-357.1858
TRX,30,11,-357.1858
TRX,30,12,513.8356
TRX,30,13,-357.1858
TRX,30,14,170.3114
TRX,30,15,170.3114
TRX,30,16,170.3114
TRX,30,17,170.3114
TRX,30,18,-293.3564
TRX,31,0,563.0208
TRX,31,1,539.1544
TRX,31,2,10.6419
TRX,31,3,-231.4294
TRX,31,4,-8.1429
TRX,31,5,861.1211
TRX,31,6,885.7152
TRX,31,7,-230.4639
TRX,31,8,-93.6127
TRX,31,9,-93.6127
TRX,31,10,-93.6127
TRX,31,11,690.2490
TRX,31,12,-566.4326
TRX,31,13,-350.9958
TRX,31,14,-144.7574
TRX,31,15,-144.7574
TRX,31,16,-144.7574
TRX,31,17,-144.7574
TRX,31,18,-581.4084
TRX,32,0,209.9762
TRX,32,1,-67.5195
TRX,32,2,-229.5024
TRX,32,3,735.3529
TRX,32,4,-206.1751
TRX,32,5,-49.0539
TRX,32,6,-357.7520
TRX,32,7,14.1481
TRX,32,8,799.7674
TRX,32,9,-126.0388
TRX,32,10,-135.6169
TRX,32,11,-135.6169
TRX,32,12,636.9709
TRX,32,13,636.9709
TRX,32,14,1731.1521
TRX,32,15,1398.5922
TRX,32,16,499.4133
TRX,32,17,-74.4465
TRX,32,18,-74.4465
TRX,32,19,4.1255
TRX,32,20,4.1255
TRX,32,21,-237.7752
TRX,32,22,-237.7752
TRX,32,23,-660.8323
TRX,32,24,88.8376
TRX,32,25,100.5870
TRX,32,26,100.5870
TRX,32,27,100.5870
TRX,32,28,-22.8245
TRX,32,29,-22.8245
TRX,32,30,-22.8245
TRX,32,31,-22.8245
TRX,32,32,-53.1080
TRX,32,33,-53.1080
TRX,32,34,-53.1080
TRX,32,35,-53.1080
TRX,32,36,-480.0203
TRX,33,0,199.8483
TRX,33,1,-300.4967
TRX,33,2,-1212.1350
TRX,33,3,-1401.6088
TRX,34,0,237.3440
TRX,34,1,-1391.6922
TRX,34,2,-1608.1657
TRX,35,0,168.8864
TRX,35,1,990.3229
TRX,35,2,786.2082
TRX,35,3,386.2533
TRX,35,4,-237.1895
TRX,35,5,-237.1895
TRX,35,6,-89.0099
TRX,35,7,-89.0099
TRX,35,8,745.0110
TRX,35,9,745.0110
TRX,35,10,-14.5255
TRX,35,11,-5.3881
TRX,35,12,-5.3881
TRX,35,13,-5.3881
TRX,35,14,-328.1492
TRX,35,15,56.0995
TRX,35,16,56.0995
TRX,35,17,56.0995
TRX,35,18,56.0995
TRX,35,19,-117.2116
TRX,35,20,-117.2116
TRX,35,21,-117.2116
TRX,35,22,-117.2116
TRX,35,23,-446.5109
TRX,35,24,44.8804
TRX,35,25,56.7673
TRX,35,26,70.3869
TRX,35,27,70.3869
TRX,35,28,-348.7627
TRX,35,29,-348.7627
TRX,35,30,-348.7627
TRX,35,31,-348.7627
TRX,35,32,-346.8439
TRX,35,33,-346.8439
TRX,35,34,-346.8439
TRX,35,35,148.2863
TRX,35,36,15.0877
TRX,35,37,38.6166
TRX,35,38,38.6166
TRX,35,39,-64.9524
TRX,35,40,-64.9524
TRX,35,41,-64.9524
TRX,35,42,-64.9524
TRX,35,43,173.7463
TRX,35,44,173.7463
TRX,35,45,225.0944
TRX,35,46,225.0944
TRX,35,47,-103.5237
TRX,35,48,-91.4745
TRX,35,49,-60.8661
TRX,35,50,-60.8661
TRX,35,51,-15.8083
TRX,35,52,7.3090
TRX,35,53,7.3090
TRX,35,54,7.3090
TRX,35,55,750.9808
TRX,35,56,862.3529
TRX,35,57,862.3529
TRX,35,58,907.1978
TRX,35,59,907.1978
TRX,35,60,-292.0677
TRX,35,61,-256.6505
TRX,35,62,-256.6505
TRX,35,63,-256.6505
TRX,35,64,-14.0898
TRX,35,65,-14.0898
TRX,35,66,9.6209
TRX,35,67,9.6209
TRX,35,68,525.3502
TRX,35,69,525.3502
TRX,35,70,525.3502
TRX,35,71,525.3502
TRX,35,72,204.7191
TRX,35,73,204.7191
TRX,35,74,204.7191
TRX,35,75,204.7191
TRX,35,76,75.6480
TRX,35,77,75.6480
TRX,35,78,75.6480
TRX,35,79,75.6480
TRX,35,80,8027.1822
TRX,35,81,8027.1822
TRX,35,82,8027.1822
TRX,35,83,8027.1822
TRX,35,84,16612.6531
TRX,36,0,-876.9354
TRX,36,1,-876.9354
TRX,37,0,-2480.9883
TRX,37,1,-2480.9883
TRX,38,0,157.7060
TRX,38,1,-59.0930
TRX,38,2,-23.8595
TRX,38,3,759.4830
TRX,38,4,-104.4347
TRX,38,5,698.2540
TRX,38,6,-46.4051
TRX,38,7,-2189.3518
TRX,38,8,-2282.1251
TRX,39,0,262.1317
TRX,39,1,-123.0043
TRX,39,2,-172.8662
TRX,39,3,956.2651
TRX,39,4,598.4669
TRX,39,5,101.9000
TRX,39,6,-92.0576
TRX,39,7,-92.0576
TRX,39,8,-452.3459
TRX,39,9,158.8553
TRX,39,10,158.8553
TRX,39,11,-167.0588
TRX,39,12,22.2103
TRX,39,13,22.2103
TRX,39,14,714.2084
TRX,39,15,-162.7498
TRX,39,16,-162.7498
TRX,39,17,685.8344
TRX,39,18,-162.7498
TRX,39,19,61.2708
TRX,39,20,61.2708
TRX,39,21,117.4443
TRX,39,22,117.4443
TRX,39,23,29.8849
TRX,39,24,-162.2981
TRX,39,25,-162.2981
TRX,39,26,-162.2981
TRX,39,27,-215.0355
TRX,39,28,-26.9784
TRX,39,29,39.7120
TRX,39,30,78.7306
TRX,39,31,78.7306
TRX,39,32,24.8121
TRX,39,33,24.8121
TRX,39,34,24.8121
TRX,39,35,24.8121
TRX,39,36,-374.6099
TRX,39,37,73.7709
TRX,39,38,73.7709
TRX,39,39,114.4990
TRX,39,40,114.4990
TRX,39,41,-68.9396
TRX,39,42,-68.9396
TRX,39,43,83.9636
TRX,39,44,116.8970
TRX,39,45,25.2196
TRX,39,46,15.4953
TRX,39,47,21.0483
TRX,39,48,21.0483
TRX,39,49,52.8540
TRX,39,50,52.8540
TRX,39,51,-44.5700
TRX,39,52,32.6153
TRX,39,53,32.6153
TRX,39,54,32.6153
TRX,39,55,-253.6988
TRX,39,56,-253.6988
TRX,39,57,-253.6988
TRX,39,58,-253.6988
TRX,39,59,263.3664
TRX,39,60,263.3664
TRX,39,61,263.3664
TRX,39,62,263.3664
TRX,39,63,767.0060
TRX,39,64,-107.8127
TRX,39,65,-107.8127
TRX,39,66,-67.8469
NEAR,0,0,464.1820
NEAR,0,1,464.1820
NEAR,0,2,-803.6829
NEAR,0,3,-803.6829
NEAR,0,4,-263.1714
NEAR,0,5,-263.1714
NEAR,1,0,-31.0513
NEAR,1,1,-63.4840
NEAR,1,2,417.9058
NEAR,1,3,-701.4659
NEAR,1,4,-701.4659
NEAR,1,5,1118.8301
NEAR,2,0,45.3520
NEAR,2,1,-74.3747
NEAR,2,2,360.6466
NEAR,2,3,293.2475
NEAR,2,4,-228.7475
NEAR,2,5,-228.7475
NEAR,3,0,358.8594
NEAR,3,1,-195.2730
NEAR,3,2,-553.9049
NEAR,4,0,1818.8402
NEAR,4,1,1818.8402
NEAR,5,0,826.5692
NEAR,5,1,826.5692
NEAR,5,2,-96.8413
NEAR,5,3,-96.8413
NEAR,6,0,637.0730
NEAR,6,1,637.0730
NEAR,6,2,638.5987
NEAR,6,3,638.5987
NEAR,6,4,-781.8760
NEAR,6,5,-781.8760
NEAR,6,6,-281.3442
NEAR,7,0,-517.7077
NEAR,7,1,-517.7077
NEAR,8,0,-570.3758
NEAR,8,1,-570.3758
NEAR,9,0,49.6923
NEAR,9,1,-414.2231
NEAR,9,2,-480.7046
NEAR,10,0,-83.4656
NEAR,10,1,-600.7933
NEAR,11,0,-956.4899
NEAR,11,1,-956.4899
NEAR,12,0,341.3773
NEAR,12,1,341.3773
NEAR,12,2,-452.5293
NEAR,12,3,-452.5293
NEAR,12,4,347.3521
NEAR,12,5,347.3521
NEAR,12,6,136.3964
NEAR,13,0,-724.8180
NEAR,13,1,-724.8180
NEAR,14,0,87.6148
NEAR,14,1,-308.7071
NEAR,14,2,-292.4424
NEAR,14,3,-396.0108
NEAR,15,0,63.8223
NEAR,15,1,-644.2555
NEAR,15,2,-722.1919
NEAR,16,0,137.5983
NEAR,16,1,700.2299
NEAR,16,2,1330.2589
NEAR,16,3,1154.1560
NEAR,17,0,78.2706
NEAR,17,1,78.2706
NEAR,18,0,715.3258
NEAR,18,1,715.3258
NEAR,18,2,495.6433
NEAR,18,3,495.6433
NEAR,18,4,494.5421
NEAR,18,5,-450.2823
NEAR,18,6,-97.7554
NEAR,18,7,-97.7554
NEAR,18,8,-379.0819
NEAR,18,9,-379.0819
NEAR,19,0,92.2449
NEAR,19,1,3043.5854
NEAR,19,2,3972.1283
NEAR,19,3,3816.8171
NEAR,20,0,-1174.0887
NEAR,20,1,-1174.0887
NEAR,21,0,-838.1645
NEAR,21,1,-838.1645
NEAR,22,0,209.4394
NEAR,22,1,-795.2637
NEAR,22,2,-172.3833
NEAR,22,3,-393.2586
NEAR,23,0,-515.4587
NEAR,23,1,-515.4587
NEAR,24,0,44.7265
NEAR,24,1,-341.4384
NEAR,24,2,-339.0969
NEAR,24,3,501.9176
NEAR,24,4,434.2510
NEAR,25,0,-503.2599
NEAR,25,1,-503.2599
NEAR,26,0,-66.3221
NEAR,26,1,-587.3066
NEAR,27,0,2875.6162
NEAR,27,1,2875.6162
NEAR,28,0,473.8703
NEAR,28,1,473.8703
NEAR,28,2,-733.3815
NEAR,28,3,-733.3815
NEAR,29,0,383.2237
NEAR,29,1,383.2237
NEAR,29,2,-318.3123
NEAR,29,3,-318.3123
NEAR,29,4,-57.5911
NEAR,29,5,-57.5911
NEAR,30,0,166.2992
NEAR,30,1,-512.7762
NEAR,30,2,355.7520
NEAR,30,3,165.9878
NEAR,30,4,-130.8176
NEAR,30,5,-130.8176
NEAR,31,0,-893.3311
NEAR,31,1,-893.3311
NEAR,32,0,-758.8137
NEAR,32,1,-758.8137
NEAR,33,0,1919.1713
NEAR,33,1,1919.1713
NEAR,34,0,-986.1671
NEAR,34,1,-986.1671
NEAR,35,0,355.4833
NEAR,35,1,355.4833
NEAR,35,2,983.3389
NEAR,35,3,983.3389
NEAR,35,4,1564.4978
NEAR,35,5,1564.4978
NEAR,36,0,140.5823
NEAR,36,1,-376.9414
NEAR,36,2,-529.3445
NEAR,37,0,374.5352
NEAR,37,1,374.5352
NEAR,37,2,-140.2986
NEAR,37,3,-140.2986
NEAR,38,0,-641.2632
NEAR,38,1,-641.2632
NEAR,39,0,-621.9632
NEAR,39,1,-621.9632
NEAR,40,0,1047.8254
NEAR,40,1,1047.8254
NEAR,41,0,38.1064
NEAR,41,1,-880.6713
NEAR,41,2,-933.4699
NEAR,42,0,1407.0789
NEAR,42,1,1407.0789
NEAR,43,0,417.8382
NEAR,43,1,417.8382
NEAR,43,2,-315.5476
NEAR,43,3,-315.5476
NEAR,44,0,138.5930
NEAR,44,1,-242.2606
NEAR,44,2,-394.9078
NEAR,45,0,-509.1252
NEAR,45,1,-509.1252
NEAR,46,0,-536.8896
NEAR,46,1,-536.8896
NEAR,47,0,-71.3419
NEAR,47,1,-457.3785
NEAR,48,0,-993.3422
NEAR,48,1,-993.3422
NEAR,49,0,252.7027
NEAR,49,1,381.5413
NEAR,49,2,-436.2361
NEAR,49,3,221.0366
NEAR,49,4,-435.6756
NEAR,50,0,-68.5294
NEAR,50,1,-581.0359
NEAR,51,0,176.4143
NEAR,51,1,-70.0489
NEAR,51,2,-261.7156
NEAR,52,0,189.2144
NEAR,52,1,-239.8945
NEAR,52,2,-167.6090
NEAR,52,3,-369.5111
NEAR,53,0,469.1401
NEAR,53,1,469.1401
NEAR,53,2,-537.3721
NEAR,53,3,-537.3721
NEAR,53,4,-474.3151
NEAR,53,5,-474.3151
NEAR,54,0,-1501.4140
NEAR,54,1,-1501.4140
NEAR,55,0,609.2693
NEAR,55,1,609.2693
NEAR,55,2,-67.6927
NEAR,55,3,-67.6927
NEAR,56,0,103.5185
NEAR,56,1,-652.7679
NEAR,56,2,-767.0588
NEAR,57,0,231.8005
NEAR,57,1,867.3737
NEAR,57,2,1946.0862
NEAR,57,3,1652.1801
NEAR,58,0,-497.7171
NEAR,58,1,-497.7171
NEAR,59,0,-594.5150
NEAR,59,1,-594.5150
NEAR,60,0,-38.8666
NEAR,60,1,-38.8666
NEAR,61,0,249.3408
NEAR,61,1,249.3408
NEAR,62,0,318.2957
NEAR,62,1,70.6824
NEAR,62,2,-259.5107
NEAR,63,0,45.4441
NEAR,63,1,-496.5672
NEAR,63,2,-558.4872
NEAR,64,0,-961.5650
NEAR,64,1,-961.5650
NEAR,65,0,-654.8787
NEAR,65,1,-654.8787
NEAR,66,0,-724.0620
NEAR,66,1,-724.0620
NEAR,67,0,89.9685
NEAR,67,1,466.3199
NEAR,67,2,909.6562
NEAR,67,3,440.9929
NEAR,67,4,1051.9111
NEAR,67,5,-166.6315
NEAR,67,6,-775.3526
NEAR,68,0,545.4408
NEAR,68,1,545.4408
NEAR,68,2,-411.0813
NEAR,68,3,-411.0813
NEAR,69,0,-588.5915
NEAR,69,1,-588.5915
NEAR,70,0,-638.2602
NEAR,70,1,-638.2602
NEAR,71,0,189.8815
NEAR,71,1,189.8815
NEAR,71,2,-173.4376
NEAR,71,3,-173.4376
NEAR,72,0,243.0504
NEAR,72,1,-419.9768
NEAR,72,2,397.0464
NEAR,72,3,434.4341
NEAR,72,4,279.8854
NEAR,72,5,-316.6477
NEAR,72,6,-316.6477
NEAR,72,7,-74.7745
NEAR,73,0,-630.7553
NEAR,73,1,-630.7553
NEAR,74,0,-873.0272
NEAR,74,1,-873.0272
NEAR,75,0,532.2480
NEAR,75,1,532.2480
NEAR,75,2,-262.2179
NEAR,75,3,-262.2179
NEAR,76,0,-645.8314
NEAR,76,1,-645.8314
NEAR,77,0,329.8580
NEAR,77,1,329.8580
NEAR,77,2,-528.9396
NEAR,77,3,-528.9396
NEAR,78,0,-535.8463
NEAR,78,1,-535.8463
NEAR,79,0,-347.1426
NEAR,79,1,-347.1426
NEAR,80,0,242.1149
NEAR,80,1,-441.8046
NEAR,80,2,-379.8451
NEAR,80,3,-626.0739
NEAR,81,0,141.5169
NEAR,81,1,-352.8652
NEAR,81,2,-506.5238
NEAR,82,0,293.3472
NEAR,82,1,-417.6830
NEAR,82,2,415.7717
NEAR,82,3,-374.2720
NEAR,82,4,427.8624
NEAR,82,5,255.9619
NEAR,82,6,-279.1678
NEAR,83,0,320.8277
NEAR,83,1,320.8277
NEAR,83,2,328.5205
NEAR,83,3,328.5205
NEAR,83,4,-582.2970
NEAR,83,5,-582.2970
NEAR,83,6,-458.4869
NEAR,84,0,97.2113
NEAR,84,1,-316.5624
NEAR,84,2,-383.8344
NEAR,84,3,-495.4727
NEAR,85,0,-1469.6021
NEAR,85,1,-1469.6021
NEAR,86,0,71.5628
NEAR,86,1,-793.8865
NEAR,86,2,-877.5969
NEAR,87,0,173.9655
NEAR,87,1,-405.7387
NEAR,87,2,464.5437
NEAR,87,3,2859.5009
NEAR,87,4,3689.2265
NEAR,87,5,1890.9312
NEAR,87,6,2806.8570
NEAR,88,0,258.1336
NEAR,88,1,-271.1436
NEAR,88,2,-534.9546
NEAR,89,0,122.8213
NEAR,89,1,-206.1047
NEAR,89,2,-186.1316
NEAR,89,3,-295.6201
NEAR,89,4,-432.5494
NEAR,90,0,182.7638
NEAR,90,1,561.2875
NEAR,90,2,159.5353
NEAR,90,3,683.7098
NEAR,90,4,-334.2977
NEAR,90,5,-250.9318
NEAR,91,0,153.9098
NEAR,91,1,651.4207
NEAR,91,2,1515.7688
NEAR,91,3,1318.5798
NEAR,92,0,146.4898
NEAR,92,1,-266.8537
NEAR,92,2,-426.5744
NEAR,93,0,65.9725
NEAR,93,1,-43.9755
NEAR,93,2,565.7239
NEAR,93,3,475.4916
NEAR,93,4,-828.9219
NEAR,93,5,-828.9219
NEAR,93,6,-828.9219
NEAR,93,7,987.4586
NEAR,93,8,987.4586
NEAR,94,0,75.1893
NEAR,94,1,-376.7854
NEAR,94,2,-467.7130
NEAR,95,0,-589.0620
NEAR,95,1,-589.0620
NEAR,96,0,3136.4446
NEAR,96,1,3136.4446
NEAR,97,0,-763.4834
NEAR,97,1,-763.4834
NEAR,98,0,106.8825
NEAR,98,1,-428.7228
NEAR,98,2,-473.3133
NEAR,98,3,-592.9263
NEAR,99,0,254.7475
NEAR,99,1,166.8152
NEAR,99,2,1436.5657
NEAR,99,3,1130.2163
NEAR,100,0,-738.2706
NEAR,100,1,-738.2706
NEAR,101,0,570.6453
NEAR,101,1,570.6453
NEAR,102,0,-1173.2246
NEAR,102,1,-1173.2246
NEAR,103,0,1161.1133
NEAR,103,1,1161.1133
NEAR,104,0,487.7063
NEAR,104,1,487.7063
NEAR,105,0,-748.8136
NEAR,105,1,-748.8136
NEAR,106,0,-622.1973
NEAR,106,1,-622.1973
NEAR,107,0,-579.5649
NEAR,107,1,-579.5649
NEAR,108,0,161.0448
NEAR,108,1,-387.5428
NEAR,108,2,-558.8324
NEAR,109,0,101.3648
NEAR,109,1,-320.7766
NEAR,109,2,-302.8028
NEAR,109,3,-419.3213
NEAR,110,0,132.0402
NEAR,110,1,-174.2761
NEAR,110,2,-321.7289
NEAR,111,0,-548.1054
NEAR,111,1,-548.1054
NEAR,112,0,153.4373
NEAR,112,1,-235.3880
NEAR,112,2,238.4100
NEAR,112,3,137.5719
NEAR,112,4,137.5719
NEAR,112,5,969.7025
NEAR,112,6,878.6724
NEAR,113,0,-746.8139
NEAR,113,1,-746.8139
NEAR,114,0,190.6116
NEAR,114,1,-307.4665
NEAR,114,2,489.0689
NEAR,114,3,1713.4953
NEAR,114,4,1471.4716
NEAR,115,0,-1172.9097
NEAR,115,1,-1172.9097
NEAR,116,0,125.2851
NEAR,116,1,-304.2310
NEAR,116,2,-1109.6382
NEAR,116,3,-1237.2386
NEAR,117,0,233.3685
NEAR,117,1,-327.5571
NEAR,117,2,-567.0647
NEAR,118,0,1102.6429
NEAR,118,1,1102.6429
NEAR,118,2,-90.9686
NEAR,118,3,-90.9686
NEAR,119,0,272.7521
NEAR,119,1,308.2797
NEAR,119,2,-626.7235
NEAR,119,3,502.3111
NEAR,119,4,-1531.5856
NEAR,119,5,-1444.1941
NEAR,120,0,153.4104
NEAR,120,1,-182.5504
NEAR,120,2,-355.5125
NEAR,120,3,5170.8957
NEAR,120,4,6288.4603
NEAR,120,5,6010.4752
NEAR,121,0,44.5486
NEAR,121,1,-120.5952
NEAR,121,2,-184.0846
NEAR,122,0,163.9807
NEAR,122,1,-211.4344
NEAR,122,2,-213.5427
NEAR,122,3,-674.8128
NEAR,122,4,137.9632
NEAR,122,5,-45.5474
NEAR,123,0,512.3885
NEAR,123,1,512.3885
NEAR,124,0,147.2421
NEAR,124,1,-429.1518
NEAR,124,2,-308.9703
NEAR,124,3,-72.8701
NEAR,124,4,-236.4916
NEAR,125,0,-72.9801
NEAR,125,1,-1490.1987
NEAR,126,0,235.0352
NEAR,126,1,-337.7239
NEAR,126,2,403.0723
NEAR,126,3,143.8582
NEAR,126,4,-376.7345
NEAR,126,5,-376.7345
NEAR,127,0,1875.6432
NEAR,127,1,1875.6432
NEAR,128,0,-677.4628
NEAR,128,1,-677.4628
NEAR,129,0,482.4173
NEAR,129,1,482.4173
NEAR,129,2,-168.9304
NEAR,129,3,-168.9304
NEAR,130,0,-1046.6407
NEAR,130,1,-1046.6407
NEAR,131,0,-439.8554
NEAR,131,1,-439.8554
NEAR,132,0,150.6375
NEAR,132,1,4765.4143
NEAR,132,2,5471.5218
NEAR,132,3,5211.6134
NEAR,133,0,180.4098
NEAR,133,1,-1071.9913
NEAR,133,2,-1247.7949
NEAR,134,0,88.8416
NEAR,134,1,-276.3070
NEAR,134,2,-401.7239
NEAR,134,3,469.0805
NEAR,134,4,356.1449
NEAR,134,5,-125.7880
NEAR,134,6,-125.7880
NEAR,135,0,165.1852
NEAR,135,1,-22.4785
NEAR,135,2,728.0682
NEAR,135,3,532.6488
NEAR,136,0,-90.4726
NEAR,136,1,-285.0805
NEAR,137,0,-573.7851
NEAR,137,1,-573.7851
NEAR,138,0,3203.3788
NEAR,138,1,3203.3788
NEAR,139,0,-477.7342
NEAR,139,1,-477.7342
NEAR,140,0,-89.4797
NEAR,140,1,-154.7229
NEAR,141,0,233.8324
NEAR,141,1,233.8324
NEAR,141,2,427.5027
NEAR,141,3,427.5027
NEAR,141,4,1108.0458
NEAR,141,5,1108.0458
NEAR,142,0,-437.2956
NEAR,142,1,-437.2956
NEAR,143,0,-145.1776
NEAR,143,1,-528.6891
NEAR,143,2,-376.0014
NEAR,144,0,1523.6483
NEAR,144,1,1523.6483
NEAR,145,0,261.1837
NEAR,145,1,-382.2940
NEAR,145,2,122.8967
NEAR,145,3,-154.5050
NEAR,146,0,270.9000
NEAR,146,1,613.0031
NEAR,146,2,-98.2059
NEAR,146,3,704.7638
NEAR,146,4,-218.8185
NEAR,147,0,1674.9339
NEAR,147,1,1674.9339
NEAR,148,0,-577.8494
NEAR,148,1,-577.8494
NEAR,149,0,-651.7673
NEAR,149,1,-651.7673
NEAR,150,0,315.6738
NEAR,150,1,315.6738
NEAR,151,0,-789.5054
NEAR,151,1,-789.5054
NEAR,152,0,180.5647
NEAR,152,1,-231.7429
NEAR,152,2,286.6887
NEAR,152,3,375.8058
NEAR,152,4,430.5106
NEAR,152,5,-385.3658
NEAR,152,6,-385.3658
NEAR,152,7,1107.0821
NEAR,152,8,1107.0821
NEAR,152,9,1107.0821
NEAR,152,10,1107.0821
NEAR,152,11,1938.2008
NEAR,153,0,1381.2786
NEAR,153,1,1381.2786
NEAR,154,0,338.9516
NEAR,154,1,338.9516
NEAR,154,2,-167.2835
NEAR,154,3,-167.2835
NEAR,155,0,-565.4232
NEAR,155,1,-565.4232
NEAR,156,0,-52.0326
NEAR,156,1,-491.7531
NEAR,157,0,-786.6824
NEAR,157,1,-786.6824
NEAR,158,0,-703.2601
NEAR,158,1,-703.2601
NEAR,159,0,1031.8246
NEAR,159,1,1031.8246
NEAR,160,0,-1015.8979
NEAR,160,1,-1015.8979
NEAR,161,0,153.8483
NEAR,161,1,-214.9584
NEAR,161,2,-382.5046
NEAR,162,0,-460.2707
NEAR,162,1,-460.2707
NEAR,163,0,256.3623
NEAR,163,1,-185.4577
NEAR,163,2,-449.9382
NEAR,164,0,330.8664
NEAR,164,1,-420.1589
NEAR,164,2,409.1793
NEAR,164,3,-238.0388
NEAR,164,4,-311.4918
NEAR,165,0,-751.1135
NEAR,165,1,-751.1135
NEAR,166,0,505.0575
NEAR,166,1,505.0575
NEAR,166,2,-266.3743
NEAR,166,3,-266.3743
NEAR,167,0,216.8675
NEAR,167,1,-357.5765
NEAR,167,2,-581.1522
NEAR,168,0,-627.8238
NEAR,168,1,-627.8238
NEAR,169,0,-272.6971
NEAR,169,1,-272.6971
NEAR,170,0,-558.8023
NEAR,170,1,-558.8023
NEAR,171,0,292.7962
NEAR,171,1,292.7962
NEAR,171,2,-531.6422
NEAR,171,3,-531.6422
NEAR,172,0,405.2442
NEAR,172,1,405.2442
NEAR,172,2,291.3289
NEAR,172,3,291.3289
NEAR,172,4,-745.6081
NEAR,172,5,-745.6081
NEAR,172,6,-532.9997
NEAR,173,0,-947.4849
NEAR,173,1,-947.4849
NEAR,174,0,216.7233
NEAR,174,1,475.9684
NEAR,174,2,-50.1378
NEAR,174,3,799.1870
NEAR,174,4,49.5753
NEAR,175,0,-1025.1082
NEAR,175,1,-1025.1082
NEAR,176,0,-624.3142
NEAR,176,1,-624.3142
NEAR,177,0,-624.3437
NEAR,177,1,-624.3437
NEAR,178,0,167.2247
NEAR,178,1,633.8124
NEAR,178,2,1136.3877
NEAR,178,3,931.3514
NEAR,179,0,106.8063
NEAR,179,1,-696.2065
NEAR,179,2,-220.5308
NEAR,179,3,-343.2382
NEAR,180,0,-660.9904
NEAR,180,1,-660.9904
NEAR,181,0,826.8855
NEAR,181,1,826.8855
NEAR,182,0,-686.0693
NEAR,182,1,-686.0693
NEAR,183,0,470.6832
NEAR,183,1,470.6832
